#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
398000,308.14935016036185,260.8619683659187,569.0113185262805,121.60652432732617
399000,301.91980486893476,250.7212365878007,552.6410414567355,116.87919993658639
400000,336.49326333665255,250.555126388315,587.0483897249676,116.80176402616483
401000,320.9108847974169,303.4929550841901,624.4038398816069,141.47989320485206
402000,318.0482488070423,231.78732842419177,549.8355772312341,108.052743638137
403000,304.7137041798587,236.01115716511404,540.7248613449727,110.0217739868497
404000,313.1250451228802,244.1786671913009,557.3037123141811,113.82923780733253
405000,347.2303303461131,259.8038233494308,607.0341536955439,121.11324683465283
406000,310.8454606226269,245.13476647392167,555.9802270965486,114.27494444444672
407000,345.14098889732185,275.1645769712517,620.3055658685735,128.2739988242942
408000,337.51838196459835,254.7880999094173,592.3064818740156,118.77505741460078
409000,330.4948298519639,268.03419362908807,598.529023481052,124.95001434011034
410000,313.957803812118,242.86028374943456,556.8180875615526,113.21464446856275
411000,292.89529272134905,265.3580035577197,558.2532962790688,123.70244967954665
412000,319.1256190048109,248.73638632128382,567.8620053260947,115.95391847937258
413000,336.9437257034177,265.30003945725673,602.2437651606745,123.67542844361404
414000,328.2807076428288,260.65272770576166,588.9334353485905,121.50898220729601
415000,312.0689154883235,271.5573368228592,583.6262523111827,126.59240476285302
416000,308.3038440125326,256.7946433777479,565.0984873902805,119.71045163332839
417000,311.63857061533724,257.10430998636076,568.7428806016981,119.85480951044453
418000,315.3410165074248,258.18870306727183,573.5297195746966,120.36032311367403
419000,321.96180790754653,253.3658112345319,575.3276191420784,118.11202637398425
420000,294.4301124059831,234.50587012681103,528.9359825327941,109.32005143990399
421000,301.8451397166102,238.2187630169903,540.0639027336006,111.0508978427073
422000,283.7225933535879,244.85974884372573,528.5823421973137,114.14673894808263
423000,305.54446250362554,258.90294471562737,564.4474072192529,120.69328251335355
424000,305.2602796150539,245.13926770927745,550.3995473243314,114.27704279396936
425000,294.20193920005414,265.5580743329126,559.7600135329667,123.79571705670818
426000,279.87362807385153,262.5142768659849,542.3879049398365,122.37678415120246
427000,298.02348166281615,271.5591931141752,569.5826747769913,126.59327011373756
428000,287.437352368333,280.42562923853893,567.8629816068719,130.72655365448614
429000,299.8099405386814,249.50420848531618,549.3141490239976,116.31185561085387
430000,297.5532954667888,275.3226896621821,572.8759851289709,128.34770652080718
431000,308.66348742227274,276.9657047901532,585.629192212426,129.11363403558204
432000,316.77565320446615,282.31289832375813,599.0885515282243,131.60634550517855
433000,311.73889073230583,253.44875356851426,565.1876443008201,118.1506917609641
434000,320.4662069933083,267.18803283126607,587.6542398245743,124.5555579374015
435000,321.28903912934857,221.577780138972,542.8668192683206,103.29333892423853
436000,326.26363008203145,260.69593932876444,586.9595694107959,121.5291262525044
437000,338.80302797146254,224.74103167985044,563.544059651313,104.7679579646028
438000,297.4325483641864,267.8544992570408,565.2870476212272,124.86624586990087
439000,328.14193200701965,244.36551042974108,572.5074424367607,113.91633887830544
440000,321.92668928738254,264.65640787827914,586.5830971656617,123.37538547546093
441000,319.3119835319151,225.05551764893272,544.3675011808477,104.91456249223621
442000,329.85772132518025,295.17332750475657,625.0310488299368,137.60151645269357
443000,321.52368594674556,259.92164467677145,581.4453306235171,121.16817182889127
444000,330.47493407124614,234.3734744984158,564.848408569662,109.25833231577818
445000,316.12843480194425,250.11679764913106,566.2452324510753,116.59742747676732
446000,301.14620973952935,264.5872789006428,565.7334886401721,123.34315948731356
447000,323.16306416956496,258.86292715791313,582.0259913274781,120.67462745168942
448000,320.7588564609122,277.05522955691373,597.814086017826,129.15536796788024
449000,312.2221058740994,253.02162915390372,565.2437350280031,117.95157835305147
450000,301.85463189817017,260.59592766301233,562.4505595611824,121.48250362238133
451000,327.356858348655,250.00718771742066,577.3640460660756,116.5463304045856
452000,339.4577542530091,232.87127516689984,572.3290294199089,108.55804917102999
453000,322.3241191808328,266.2430205849437,588.5671397657765,124.115019765272
454000,303.9430816501771,253.0179808914941,556.9610625416711,117.94987763556381
455000,311.7044485704055,291.80009910729,603.5045476776954,136.0290120981963
456000,322.7832811177668,254.6848279917135,577.4681091094803,118.7269149465697
457000,324.20903524299433,238.23531276379762,562.444348006792,111.05861286993162
458000,301.6307698628593,255.28567345749948,556.9164433203588,119.00701223023958
459000,335.72667092312685,233.40082621352198,569.1274971366488,108.80491099852064
460000,307.39428581389575,246.25194801312398,553.6462338270197,114.79574310619137
461000,326.7195266677166,265.0651409681402,591.7846676358567,123.56592536422635
462000,313.3538175889346,242.05156053269607,555.4053781216306,112.83764041486172
463000,326.6216522895283,252.1395733541305,578.7612256436588,117.54038870840877
464000,333.24256213842443,257.5552256031728,590.7977877415972,120.06501370873725
465000,330.5249833978092,252.3126042836911,582.8375876815003,117.62105086884863
466000,342.06037099221965,233.56449957305955,575.6248705652793,108.88121092258784
467000,292.51462634441054,255.04346847357115,547.5580948179817,118.894103068146
468000,309.5563904398932,246.78739113195886,556.3437815718521,115.04535165229096
469000,300.43869427045445,264.8477764735062,565.2864707439606,123.46459614069029
470000,337.8464220691245,227.80468005262136,565.6511021217459,106.1961448049748
471000,280.7092101290819,237.57493792102983,518.2841480501118,110.75076466237097
472000,346.9180349555452,274.2169726489929,621.135007604538,127.83225229915188
473000,304.51217078116076,228.63657052074464,533.1487413019054,106.5839487807065
474000,314.6811120042022,231.18928677244546,545.8703987766477,107.7739534138379
475000,319.63705472353456,264.30355429618174,583.9406090197162,123.21089504404962
476000,322.2367300490322,250.53353496027637,572.7702650093086,116.79169870872708
477000,305.118635894292,286.7921794306347,591.9108153249267,133.69446057348256
478000,343.21570178366926,262.42031623241303,605.6360180160823,122.33298234236138
479000,301.1985993307628,250.40972464798895,551.6083239787517,116.73398181788451
480000,308.778067971763,250.4060283073663,559.1840962791293,116.73225868768402
481000,286.85112921590985,239.35183822781588,526.2029674437257,111.57910568784887
482000,319.7695236246797,249.1546998399203,568.9242234646,116.14892449500289
483000,302.1937145024703,250.46121670564105,552.6549312081113,116.75798596920161
484000,335.02819127895566,235.00482390659414,570.0330151855499,109.55264968080314
485000,299.35388889519993,249.35971386269023,548.7136027578902,116.24449627537234
486000,278.3057189811042,250.29555612097485,528.6012751020791,116.68075965658318
487000,341.25650110047155,233.89641734386962,575.1529184443411,109.03594166668032
488000,322.72590153840906,238.5652584235187,561.2911599619277,111.21242427121373
489000,287.93614682218197,294.84783309961915,582.7839799218011,137.44978010130168
490000,307.4466531738975,257.72400527880103,565.1706584526985,120.14369405397429
491000,289.8278390136479,266.3300772579573,556.1579162716052,124.15560314157253
492000,304.1562840401454,261.61161583012984,565.7678998702752,121.95598892411874
493000,331.2389643022277,256.23645135788564,587.4754156601134,119.45023818838696
494000,309.0319722400221,253.69051246186248,562.7224847018846,118.26339296815601
495000,305.3548451692748,263.5813526496866,568.9361978189614,122.87422491676395
496000,335.38655402630707,258.885795079334,594.2723491056411,120.68528783449648
497000,277.8561195781884,249.36111729888734,527.2172368770757,116.24515051791722
498000,325.6628385349639,253.41892016407482,579.0817586990387,118.13678426557311
499000,313.3065212381561,247.7902763492064,561.0967975873625,115.51286857832157
500000,309.29652048840893,221.23554281424254,530.5320633026515,103.1337974938946
501000,302.3931872081233,262.540481207683,564.9336684158063,122.38899987945196
502000,289.89534695496855,264.7085885528389,554.6039355078074,123.39971064064316
503000,322.06849419140326,259.48435026631125,581.5528444577145,120.96431745449954
504000,326.0254359778973,246.97389002205784,572.9993259999551,115.13229219773692
505000,320.3435443277017,271.5952748743624,591.9388192020641,126.61009041711665
506000,324.9491641733373,243.47013527649653,568.4192994498338,113.49894012509822
507000,307.1991209791838,274.64204123588235,581.8411622150661,128.03040733791107
508000,332.81188760718214,272.07054222008634,604.8824298272684,126.83164670760164
509000,293.684859427995,269.69313135738474,563.3779907853798,125.72336452403077
510000,319.70460838481495,269.66616147943216,589.3707698642471,125.71079192427662
511000,352.7805161692554,260.67437312449925,613.4548892937546,121.51907269368151
512000,320.1877565352369,260.1590403568,580.3467968920369,121.27883902855795
513000,302.88035719221233,296.4505717500443,599.3309289422566,138.19693185325764
514000,332.9216835751764,236.20415702138195,569.1258405965584,110.11174510016849
515000,285.41926889681497,267.949457205188,553.3687261020029,124.91051259879113
516000,306.9738474574893,248.0548067229064,555.0286541803957,115.6361852102023
517000,277.53028140637093,274.7259822036374,552.2562636100083,128.0695382599129
518000,329.1254642780437,267.3362039843026,596.4616682623463,124.62463116811894
519000,331.957401465213,248.8716923537267,580.8290938189398,116.01699435213766
520000,340.3041685550277,242.97150202490164,583.2756705799293,113.26649130543957
521000,336.9315681217246,285.73176294919074,622.6633310709153,133.2001241876322
522000,292.90965474696605,274.1495427649055,567.0591975118716,127.8008183807044
523000,306.57690534672975,235.66508686564097,542.2419922123707,109.86044573131494
524000,286.56812708088324,258.40102991819947,544.9691569990828,120.45930392917741
525000,310.78823071744364,245.78869976714782,556.5769304845915,114.5797897824977
526000,328.4869422319937,261.18741932381675,589.6743615558105,121.75824042483512
527000,286.46884522612754,283.85980009497973,570.3286453211073,132.32746767201803
528000,294.3809342502255,270.4473520025801,564.8282862528056,126.07496100937762
529000,323.8289568886766,253.43524463131158,577.2642015199882,118.14439427378777
530000,312.3065689895246,287.52319610626245,599.829765095787,134.03524001981302
531000,316.9857796166824,277.81505974826354,594.8008393649459,129.50957946612138
532000,331.10490261892016,238.50140443576493,569.6063070546851,111.1826573352214
533000,351.5460696961481,285.8674394259981,637.4135091221463,133.2633727511575
534000,315.8466663767474,258.8332305501083,574.6798969268557,120.66078372704806
535000,315.1977328688451,250.64160634452827,565.8393392133734,116.84207855328795
536000,307.2665220306155,259.05235261407006,566.3188746446856,120.76293228005001
537000,313.8400427005962,244.49214562142274,558.332188322019,113.97537264859551
538000,314.1117570528309,241.8749809661662,555.9867380189971,112.75532397951687
539000,313.75663437223795,260.421094398587,574.177728770825,121.40100126403931
540000,322.4419979141064,273.1993390684487,595.6413369825551,127.35786010030453
541000,317.88100558958615,240.84466712972485,558.725672719311,112.27502060144748
542000,301.0527328116058,251.05496403279133,552.1076968443971,117.03477429996397
543000,297.9748210077528,249.07966301922102,547.0544840269738,116.11394443631907
544000,321.44274180231355,229.4565129593561,550.8992547616697,106.96618292059517
545000,315.2437475508877,255.10153825087522,570.3452858017629,118.9211735676544
546000,317.9050314263784,260.7668338530927,578.6718652794711,121.56217528894081
547000,304.8553384172178,246.29066305485975,551.1460014720776,114.8137909714826
548000,318.02888502577,255.67860868281707,573.7074937085871,119.1901875981783
549000,317.2719447330513,253.71151104828184,570.9834557813332,118.27318191947857
550000,320.97014430366085,264.3785688697775,585.3487131734383,123.24586473175849
551000,313.6889506037197,240.9793189852836,554.6682695890033,112.33779151531928
552000,315.7334576878259,253.49969857069257,569.2331562585184,118.17444089038132
553000,318.081357086126,249.30830689711937,567.3896639832453,116.22053179159401
554000,308.93981793120787,272.5582018396158,581.4980197708237,127.05897992814444
555000,320.0299279094759,283.6122142855974,603.6421421950733,132.212050120198
556000,324.31034442538333,249.50110534304827,573.8114497684317,116.31040901306862
557000,326.8588454591321,239.35828731320765,566.2171327723397,111.58211207036027
558000,316.1692731027553,271.5093158955382,587.6785889982934,126.57001875502263
559000,311.511984497292,281.7359488474312,593.2479333447232,131.33738786076574
560000,312.08363259807993,287.4479789067144,599.5316115047943,134.00017587357516
561000,296.64764479097937,266.4906842519943,563.1383290429737,124.23047361215067
